customer_id,recency_days,frequency,monetary_total,monetary_avg,avg_basket_size,avg_items_per_order,unique_products,preferred_dow,preferred_hour,tenure_days,purchase_velocity,predicted_purchases_90d,prob_alive,clv_90d,segment,segment_label,churned,churn_proba,treatment,converted
16816,103,4,417.06,14.895,9.785714285714286,68.5,28,6,15,254,84.33333333333333,0.7868602582078739,0.9065033553636512,18.213598827152826,0,At Risk,0,0.0,1,1
16817,3,13,2804.9,18.575496688741723,10.364238410596027,120.38461538461539,107,1,10,429,35.25,2.2313876179315004,0.991317708965149,93.09500533460533,3,Loyal Customers,0,0.0,0,0
16818,11,11,3349.57,17.81686170212766,11.51063829787234,196.72727272727272,172,2,12,194,19.0,3.2491526548476286,0.9854374479198682,178.99748254749935,3,Loyal Customers,0,0.0,1,0
16823,227,7,2260.09,12.914800000000001,6.674285714285714,166.85714285714286,149,2,15,510,84.5,0.679977374204055,0.8512163575464231,46.35049082837915,0,At Risk,0,0.0,0,0
16824,16,3,686.24,17.595897435897434,10.0,130.0,34,3,12,378,188.5,0.5954123038602718,0.9476900805690284,27.70899466506681,0,At Risk,0,0.0,0,0
16825,39,5,1826.89,28.54515625,20.265625,259.4,48,1,9,495,123.5,0.7450237895936314,0.9665426122991555,54.010446671977256,0,At Risk,0,0.0,0,0
16827,393,5,387.18,35.198181818181816,11.272727272727273,24.8,9,2,14,195,48.25,0.202697456646175,0.28542522746744337,3.4905589239755006,2,Lost / Dormant,1,1.0,0,0
16829,157,2,513.32,19.011851851851855,7.962962962962963,107.5,25,1,18,231,231.0,0.35934534414829244,0.7926239508905256,14.867670165871742,0,At Risk,0,0.0,0,0
16830,39,4,1207.5,16.1,9.32,174.75,65,1,12,687,228.66666666666666,0.4670386718699939,0.9609879663236669,28.137807913582584,0,At Risk,0,0.0,1,1
16832,184,5,417.61,19.886190476190478,8.523809523809524,35.8,19,4,14,274,68.25,0.7161333217519108,0.8194062559556541,11.201979684444694,0,At Risk,0,0.0,1,0
16833,1,6,2409.04,26.18521739130435,9.543478260869565,146.33333333333334,87,6,11,621,124.0,0.6608123980225005,0.9757738633782541,68.44581177274426,0,At Risk,0,0.0,1,0
16834,228,2,898.96,18.728333333333335,15.833333333333334,380.0,43,1,9,446,446.0,0.23280725867744193,0.8075853670293063,19.60075780941702,0,At Risk,0,0.0,1,0
16835,128,6,1538.41,17.68287356321839,5.919540229885057,85.83333333333333,58,2,10,441,87.8,0.8012858515377823,0.9276049875151937,39.30747383619385,0,At Risk,0,0.0,0,0
16836,40,4,782.37,18.627857142857142,12.833333333333334,134.75,42,4,12,534,177.33333333333334,0.5694756790277823,0.9587878171167561,21.409460595750495,0,At Risk,0,0.0,0,0
16837,31,11,3170.98,19.218060606060607,9.472727272727273,142.0909090909091,123,1,11,214,21.1,2.3448241630366544,0.9705244638093934,174.57793473589138,3,Loyal Customers,0,0.0,0,0
16838,197,4,1159.61,19.654406779661016,8.627118644067796,127.25,53,6,15,465,154.66666666666666,0.46691668086246574,0.8883638304703138,25.414822246048786,0,At Risk,0,0.0,0,0
16839,9,44,22310.49,62.846450704225354,32.47042253521127,261.97727272727275,132,3,12,657,14.790697674418604,4.916772586129669,0.9961059977404834,517.349061134701,1,Champions,0,0.0,1,0
16840,603,2,139.85,15.538888888888888,13.0,58.5,9,2,12,71,71.0,0.05458860756297152,0.1893624834758332,0.47364565804564834,2,Lost / Dormant,1,1.0,1,0
16841,37,12,4006.06,18.292511415525112,15.881278538812785,289.8333333333333,187,1,12,660,59.45454545454545,1.3763935464200368,0.9842394673601155,91.45556636655039,3,Loyal Customers,0,0.0,0,0
16842,101,3,1264.19,20.066507936507936,11.0,231.0,45,3,14,201,100.5,0.6761520672459894,0.881646756878895,50.31784010588912,0,At Risk,0,0.0,0,1
16843,43,35,19571.43,32.83796979865772,31.043624161073826,528.6285714285714,317,3,14,686,19.794117647058822,2.9074654756245253,0.9841879408933695,413.5111785086364,1,Champions,0,0.0,1,1
16844,563,2,614.34,19.198125,8.78125,140.5,26,2,10,20,20.0,0.038725997190549644,0.11860381991149917,2.4823524121515774,2,Lost / Dormant,1,1.0,1,0
16846,50,3,842.41,17.923617021276595,11.0,172.33333333333334,47,2,13,589,294.5,0.3970089128886699,0.9405828693632688,19.488938630001627,0,At Risk,0,0.0,0,0
16847,43,2,614.89,16.618648648648648,6.891891891891892,127.5,37,2,13,574,574.0,0.27796573081459314,0.8954993503384795,11.292384773643029,0,At Risk,0,0.0,1,0
16848,53,4,1411.62,16.607294117647058,9.176470588235293,195.0,75,6,11,379,126.33333333333333,0.5444920840100385,0.9337727493846808,36.016008852208344,0,At Risk,0,0.0,1,0
16851,4,3,342.45,17.1225,13.55,90.33333333333333,17,2,9,47,23.5,1.8618131722895581,0.947700828182371,44.591119463685146,0,At Risk,0,0.0,0,0
16852,10,2,144.91000000000003,16.101111111111113,6.222222222222222,28.0,9,3,15,165,165.0,0.7100957983661109,0.9007608344890674,6.126436966508423,0,At Risk,0,0.0,0,0
16854,417,2,1408.96,18.786133333333336,13.293333333333333,498.5,72,1,14,223,223.0,0.16812009134815525,0.5579513696047554,4.323409024520099,2,Lost / Dormant,0,0.0,1,0
16855,24,2,328.4,17.28421052631579,8.631578947368421,82.0,19,2,12,19,19.0,1.2746735052995999,0.8653509238062154,47.69003234269056,0,At Risk,0,0.0,1,0
16856,15,3,358.49,18.867894736842107,9.0,57.0,16,0,11,427,213.0,0.5430866059358025,0.9485297809951468,9.974912320390098,0,At Risk,0,0.0,1,0
16858,369,10,4668.28,34.32558823529411,11.132352941176471,151.4,75,4,12,355,39.0,0.17977160708398854,0.15833504009069585,17.18111790522048,2,Lost / Dormant,1,1.0,0,0
16859,145,7,1932.41,17.567363636363638,17.263636363636362,271.2857142857143,87,2,12,500,83.0,0.7197870387106767,0.9265490852092114,47.692745098344915,0,At Risk,0,0.0,0,0
16860,453,3,1610.62,37.45627906976744,14.534883720930232,208.33333333333334,35,0,15,209,104.5,0.19142472599790736,0.46743140807388295,20.843509465580937,2,Lost / Dormant,1,0.8666666746139526,1,0
16861,60,5,946.59,19.318163265306122,12.571428571428571,123.2,39,3,16,448,111.75,0.7700019523965342,0.9586132790252039,31.06073145107938,0,At Risk,0,0.0,1,1
16862,547,4,662.33,18.923714285714286,14.657142857142857,128.25,34,3,13,154,50.666666666666664,0.07569102575446603,0.1510877401288539,2.52352958593282,2,Lost / Dormant,1,1.0,0,0
16863,31,3,998.52,17.830714285714286,13.303571428571429,248.33333333333334,43,1,10,378,188.5,0.5735425263117186,0.9418917479539954,38.35467093380759,0,At Risk,0,0.0,1,0
16864,434,2,409.25,24.073529411764707,16.647058823529413,141.5,17,4,16,164,164.0,0.14984211957383345,0.4695000487621564,9.175880732003519,2,Lost / Dormant,1,1.0,1,0
16866,141,3,207.73999999999998,18.885454545454543,5.454545454545454,20.0,10,4,10,20,9.5,0.684899405613933,0.5874892204512934,7.457029234622621,2,Lost / Dormant,0,0.1111111119389534,1,0
16868,394,3,393.39,7.285,2.1481481481481484,38.666666666666664,47,6,11,199,99.0,0.23334521583127904,0.5189141986011068,5.085396177623711,2,Lost / Dormant,0,0.1111111119389534,1,1
16869,23,4,825.42,6.44859375,4.5703125,146.25,113,2,12,152,50.333333333333336,1.360301455544633,0.9540817659430855,53.842896411025094,0,At Risk,0,0.0,1,0
16871,22,6,2812.34,20.528029197080293,9.145985401459853,208.83333333333334,131,4,11,248,49.6,1.2628421024138063,0.966483846386095,142.04850025427788,0,At Risk,0,0.0,0,0
16872,77,6,1213.13,67.39611111111111,59.94444444444444,179.83333333333334,12,4,11,385,76.8,0.9738474942884175,0.9513109310743862,42.45027908814424,0,At Risk,0,0.0,1,0
16873,5,12,14617.39,28.54958984375,16.798828125,716.75,252,0,12,663,59.81818181818182,1.4350138128930339,0.9904838157023689,337.13025353055474,3,Loyal Customers,0,0.0,0,0
16875,67,11,4234.53,18.410999999999998,9.126086956521739,190.8181818181818,161,0,13,636,63.3,1.0250535743260163,0.9726241040553567,90.59552778738087,3,Loyal Customers,0,0.0,1,0
16877,12,6,853.72,5.369308176100629,2.911949685534591,77.16666666666667,111,6,16,195,38.6,1.7994505466963662,0.9748825302174104,55.693941627440644,0,At Risk,0,0.0,0,0
16880,31,8,1840.86,9.844171122994652,4.871657754010696,113.875,130,6,12,462,65.71428571428571,1.0956401498705348,0.9762983056554579,54.8988462002967,0,At Risk,0,0.0,1,0
16882,67,3,705.12,18.080000000000002,10.871794871794872,141.33333333333334,39,1,10,250,124.5,0.6786437677540502,0.9170880287884676,47.26706238675587,0,At Risk,0,0.0,0,0
16883,187,19,2396.59,8.321493055555557,3.75,56.8421052631579,159,4,11,548,30.0,1.214616475704009,0.6154372298833491,32.2299447292633,3,Loyal Customers,0,0.0,0,1
16884,38,4,1073.92,14.318933333333334,6.946666666666666,130.25,64,1,12,532,177.33333333333334,0.43842349245344453,0.9431005485475209,28.714650148713577,0,At Risk,0,0.0,0,0
16885,15,4,709.49,5.031843971631206,2.6595744680851063,93.75,120,4,12,370,122.66666666666667,0.790660705226935,0.9634296470440623,25.053437210044564,0,At Risk,0,0.0,0,0
16887,35,3,660.72,6.477647058823529,4.1568627450980395,141.33333333333334,94,4,14,703,351.0,0.35262387939122436,0.9457410420628649,15.724133537849832,0,At Risk,0,0.0,1,0
16888,401,3,437.15,8.09537037037037,2.7222222222222223,49.0,44,3,12,300,150.0,0.2508629922074196,0.6434872928214164,6.148536529242801,2,Lost / Dormant,0,0.0,1,0
16889,195,6,2530.9,11.609633027522936,7.412844036697248,269.3333333333333,163,6,10,371,73.8,0.7339359858054255,0.8446309778442256,63.027842192339044,0,At Risk,0,0.0,1,0
16890,477,3,277.91,15.439444444444446,13.38888888888889,80.33333333333333,16,3,16,105,52.0,0.10914174373017235,0.23891582193534017,1.3853487748526416,2,Lost / Dormant,1,1.0,0,0
16891,2,11,2056.82,3.9860852713178296,1.5,70.36363636363636,335,4,12,733,72.9,1.2150515745350714,0.9900821571966648,41.74912583756377,3,Loyal Customers,0,0.0,0,0
16892,1,7,762.1,5.482733812949641,2.661870503597122,52.857142857142854,119,3,13,729,121.5,0.6838229622292036,0.9805396829141729,18.170191379350232,0,At Risk,0,0.0,0,0
16893,367,2,401.35,2.9951492537313436,1.3507462686567164,90.5,79,2,12,9,9.0,0.09792738190499836,0.21081075902695393,5.886930982008296,2,Lost / Dormant,1,1.0,0,0
16894,502,3,1324.06,6.932251308900523,2.654450261780105,169.0,186,1,14,33,16.5,0.06001726619236588,0.17135377355740367,0.3412941786305562,2,Lost / Dormant,1,1.0,1,0
16895,65,5,1121.42,6.558011695906433,2.5321637426900585,86.6,135,3,11,601,149.75,0.616011655985049,0.9617386697318646,29.7477036470305,0,At Risk,0,0.0,0,0
16897,299,2,289.78,7.831891891891891,1.972972972972973,36.5,37,6,11,14,14.0,0.156458156468152,0.29325433647297816,2.7409415574234006,2,Lost / Dormant,1,1.0,0,0
16898,26,5,1016.37,3.468839590443686,2.7474402730375425,161.0,223,2,13,550,137.25,0.7021528972432368,0.9703366858456207,28.825376658944897,0,At Risk,0,0.0,0,0
16899,8,8,1721.02,9.61463687150838,4.569832402234637,102.25,101,6,15,389,55.142857142857146,1.4889892746377835,0.9842700672884594,60.65791426590827,0,At Risk,0,0.0,0,0
16900,17,3,882.16,11.30974358974359,10.666666666666666,277.3333333333333,77,4,13,46,22.5,1.70554807601679,0.9331547070354349,23.727669400134513,0,At Risk,0,0.0,1,0
16903,29,3,1062.28,5.590947368421053,3.931578947368421,249.0,148,2,14,386,193.0,0.5675524822822471,0.942819785981557,35.336081608831634,0,At Risk,0,0.0,1,0
16904,4,20,5113.57,5.217928571428571,2.8551020408163263,139.9,482,3,13,406,20.894736842105264,3.1810051527724204,0.9931876748022761,180.99517105201917,3,Loyal Customers,0,0.0,0,0
16905,5,17,5031.65,14.75557184750733,6.032258064516129,121.0,170,6,15,723,44.75,1.6526911029050815,0.9922786873505075,111.48836419801572,3,Loyal Customers,0,0.0,0,0
16906,82,7,1447.95,6.4640625,2.732142857142857,87.42857142857143,179,3,15,493,81.83333333333333,0.8192607887129532,0.9567967587756437,35.826188367185786,0,At Risk,0,0.0,0,0
16907,29,9,1707.9,6.69764705882353,2.0862745098039217,59.111111111111114,109,3,16,497,61.625,1.3218105017219968,0.9809875723345717,52.383254365879935,0,At Risk,0,0.0,0,0
16910,4,8,1510.06,2.7606215722120657,1.6197440585009142,110.75,318,4,14,86,12.0,3.7610216088185107,0.9829256455924069,148.75715981271594,3,Loyal Customers,0,0.0,0,0
16911,636,2,255.25,7.292857142857143,4.6,80.5,30,6,12,25,25.0,0.030290163891900136,0.1033348178657895,0.7654514027870623,2,Lost / Dormant,1,1.0,1,0
16912,29,15,4480.31,25.897745664739887,9.786127167630058,112.86666666666666,130,3,12,701,49.857142857142854,1.1098372860590635,0.9845329666743686,99.43929527616989,3,Loyal Customers,0,0.0,1,0
16913,290,3,423.90999999999997,23.550555555555555,12.722222222222221,76.33333333333333,18,4,12,361,180.5,0.22182987820697753,0.7469766811739169,5.497723340002856,0,At Risk,0,0.0,1,0
16915,9,11,1543.18,20.853783783783786,2.5675675675675675,17.272727272727273,54,1,13,560,55.7,1.5100185044158032,0.9885553008190744,37.197910427669534,0,At Risk,0,0.0,0,1
16916,24,4,1117.5,4.249049429657795,2.897338403041825,190.5,179,2,13,391,130.0,0.7437023690940215,0.9611251358311893,49.33377381280126,0,At Risk,0,0.0,0,0
16917,277,2,1857.83,36.428039215686276,15.549019607843137,396.5,45,2,15,355,355.0,0.22960081611323008,0.7538805422017414,18.333327028122312,0,At Risk,0,0.0,1,0
16918,50,16,3213.29,7.031269146608315,4.527352297592998,129.3125,280,3,13,687,45.46666666666667,1.5175749746831937,0.9820820847677882,68.79364898473692,3,Loyal Customers,0,0.0,1,0
16919,156,24,5125.91,8.009234375,3.7890625,101.04166666666667,230,1,13,320,13.478260869565217,0.5308803388443205,0.15359061647393493,24.69975443853159,2,Lost / Dormant,1,0.5,1,0
16921,61,3,446.67,4.701789473684211,3.1473684210526316,99.66666666666667,78,6,16,539,269.0,0.4168916960543107,0.9363081047141453,12.115410860417198,0,At Risk,0,0.0,0,0
16923,12,32,13378.36,11.818339222614842,5.537985865724382,195.90625,431,6,11,665,21.0,3.3594060812784075,0.9943317191155981,302.30268601966526,3,Loyal Customers,0,0.0,1,0
16924,21,3,846.75,10.201807228915662,5.9397590361445785,164.33333333333334,69,4,12,62,31.0,1.514101617311583,0.9293100890913243,87.62288040775348,0,At Risk,0,0.0,0,0
16926,371,5,1421.35,12.46798245614035,2.0789473684210527,47.4,63,3,12,155,38.5,0.1801543013936246,0.23081618331322787,8.95011337014296,2,Lost / Dormant,1,1.0,1,0
16927,116,3,543.05,90.50833333333333,165.5,331.0,5,1,11,245,122.5,0.5912680479226001,0.8812748339614672,19.61187049141867,0,At Risk,0,0.0,1,0
16928,80,26,4013.7799999999997,12.162969696969697,8.275757575757575,105.03846153846153,133,6,13,594,23.2,2.843164417999935,0.933190621145305,87.29469046054612,3,Loyal Customers,0,0.0,1,0
16929,4,7,1295.39,16.823246753246753,12.064935064935066,132.71428571428572,51,3,12,151,24.666666666666668,2.5112794467876065,0.982046647921371,88.61253542724572,0,At Risk,0,0.0,0,1
16930,26,3,380.55,7.0472222222222225,6.314814814814815,113.66666666666667,47,6,14,42,21.0,1.0981381166280324,0.8674707656784393,40.26683584884356,0,At Risk,0,0.0,1,0
16931,5,23,5233.62,5.228391608391608,3.4595404595404595,150.56521739130434,466,6,12,391,17.272727272727273,3.978685172129578,0.9939600192450883,186.8831369958598,3,Loyal Customers,0,0.0,0,0
16932,53,3,440.71,3.060486111111111,1.5902777777777777,76.33333333333333,116,0,14,517,258.0,0.4354727937826777,0.9381294936305902,14.198642331500537,0,At Risk,0,0.0,0,0
16933,1,9,3181.25,10.969827586206897,5.334482758620689,171.88888888888889,213,3,13,728,90.5,0.8999498847361029,0.9859747199091665,65.93949984052301,3,Loyal Customers,0,0.0,0,0
16934,55,6,2110.9900000000002,14.762167832167833,6.566433566433567,156.5,128,6,12,566,113.2,0.6543565027817182,0.9636045279316053,55.96463487143865,0,At Risk,0,0.0,1,0
16935,382,3,535.1,7.33013698630137,3.808219178082192,92.66666666666667,55,3,13,39,19.0,0.10444606060615054,0.17548714950920877,2.866509897865551,2,Lost / Dormant,1,1.0,0,0
16936,26,2,551.17,3.909007092198581,2.425531914893617,171.0,122,4,11,359,359.0,0.4093201523103333,0.8974302602101489,22.241190811850682,0,At Risk,0,0.0,0,0
16938,9,9,7043.18,8.424856459330144,6.08133971291866,564.8888888888889,547,1,14,651,80.75,1.0978153136179287,0.9865403838036005,166.62172213687484,3,Loyal Customers,0,0.0,1,0
16939,489,3,449.0,10.204545454545455,5.2727272727272725,77.33333333333333,38,6,12,160,79.5,0.14124187857069317,0.3390898474199968,4.040513135702571,2,Lost / Dormant,1,1.0,0,0
16940,52,8,6427.66,10.218855325914149,7.158982511923688,562.875,360,1,12,679,96.42857142857143,0.8899950668893227,0.9762296034113236,144.35437609843365,3,Loyal Customers,0,0.0,1,0
16942,13,9,1920.59,6.834839857651246,2.886120996441281,90.11111111111111,159,6,12,215,26.5,2.2337117661807113,0.9807885339047806,103.21209386221133,3,Loyal Customers,0,0.0,0,0
16943,212,3,816.73,24.74939393939394,4.393939393939394,48.333333333333336,23,1,14,106,53.0,0.47060704978662105,0.6374449590334139,17.499111888735012,2,Lost / Dormant,0,0.0,0,0
16945,22,33,8548.16,18.03409282700422,12.424050632911392,178.45454545454547,231,2,12,709,21.84375,2.5008947112938897,0.9917778360676683,184.00677250450698,3,Loyal Customers,0,0.0,1,0
16946,383,5,1222.04,16.293866666666666,6.786666666666667,101.8,69,1,10,264,65.5,0.2898482199048692,0.4420112242357539,8.18127679018009,2,Lost / Dormant,1,0.8666666746139526,0,0
16947,236,4,946.71,18.20596153846154,12.576923076923077,163.5,49,2,10,410,136.33333333333334,0.45556694383609797,0.8477145193513121,13.445519003825675,0,At Risk,0,0.0,0,0
16948,139,7,868.77,20.203953488372093,48.627906976744185,298.7142857142857,20,1,11,517,85.83333333333333,0.8223712468405215,0.9309892333643699,20.71573117111322,0,At Risk,0,0.0,1,0
16949,4,6,1286.27,21.437833333333334,13.183333333333334,131.83333333333334,57,6,11,312,62.2,1.3491884162809744,0.9796297865486921,64.864662872516,0,At Risk,0,0.0,1,0
16950,57,10,3776.37,25.34476510067114,16.671140939597315,248.4,110,6,9,627,69.33333333333333,1.1648537535714476,0.976717529311752,86.21096145569972,3,Loyal Customers,0,0.0,1,0
16951,135,3,1277.75,14.857558139534884,15.325581395348838,439.3333333333333,73,1,14,169,84.5,0.635243320822526,0.8323230435795506,14.750080073793237,0,At Risk,0,0.0,0,0
16952,109,5,798.78,9.077045454545454,3.909090909090909,68.8,76,4,13,618,154.5,0.45655446188955984,0.941661970738885,16.71861245375157,0,At Risk,0,0.0,0,0
16954,1,20,6081.88,29.52368932038835,19.83495145631068,204.3,83,4,12,689,35.78947368421053,2.1852127375549535,0.9944874769415687,134.57208951913597,3,Loyal Customers,0,0.0,1,0
16955,185,6,1309.41,22.972105263157896,14.43859649122807,137.16666666666666,33,2,12,492,98.2,0.6692741051371629,0.8980483263448332,26.57911482545296,0,At Risk,0,0.0,1,0
16957,239,2,416.64,26.04,10.75,86.0,15,3,13,42,42.0,0.26800475638939514,0.46442220598490747,16.63891677817539,2,Lost / Dormant,1,1.0,1,1
16960,39,8,2041.48,4.352835820895522,3.2238805970149254,189.0,333,1,11,608,86.28571428571429,0.9911325941811139,0.9785327807786908,44.73755802096518,3,Loyal Customers,0,0.0,1,0
16961,116,3,794.56,15.28,9.26923076923077,160.66666666666666,52,1,16,415,207.5,0.44740591072582897,0.908690988962444,28.39675778678102,0,At Risk,0,0.0,1,0
16966,8,7,2154.97,76.96321428571427,70.75,283.0,8,3,14,231,38.166666666666664,1.8970687135918145,0.9805389498661663,109.13468507818489,0,At Risk,0,0.0,0,0
16968,4,2,439.43,14.175161290322581,10.516129032258064,163.0,31,0,15,103,103.0,0.9391260082817532,0.9043187374018314,36.793672390604534,0,At Risk,0,0.0,0,1
16969,39,3,650.41,15.48595238095238,19.428571428571427,272.0,42,2,12,152,75.5,0.9700361475177285,0.9242006915430941,25.304468113352385,0,At Risk,0,0.0,1,0
16972,383,2,786.25,8.934659090909092,2.159090909090909,95.0,54,0,10,73,73.0,0.14278577515489113,0.35784188090696917,14.283424814941007,2,Lost / Dormant,1,1.0,0,0
16974,523,2,365.5,45.6875,8.75,35.0,5,0,10,41,41.0,0.05979731012281088,0.17838430023899393,3.4098369801959936,2,Lost / Dormant,1,1.0,0,0
16975,423,3,926.12,20.580444444444446,13.022222222222222,195.33333333333334,44,1,17,82,40.5,0.12195986406392373,0.23729557403694584,7.483765574310889,2,Lost / Dormant,1,1.0,1,0
16977,395,4,496.0,17.714285714285715,5.071428571428571,35.5,25,6,10,236,78.33333333333333,0.2445178685006017,0.5731235270347693,8.853481332836084,2,Lost / Dormant,0,0.5,1,0
16978,78,3,768.88,11.475820895522387,4.253731343283582,95.0,65,4,12,588,294.0,0.2576620081915985,0.8847020641554998,18.166217686906794,0,At Risk,0,0.0,0,0
16979,4,9,2859.74,22.168527131782945,11.248062015503876,161.22222222222223,82,1,13,446,55.25,1.5107454090880195,0.9871096787166116,95.12105629221878,0,At Risk,0,0.0,0,0
16980,255,3,1473.3300000000002,13.154732142857144,9.276785714285714,346.3333333333333,91,0,12,173,86.0,0.3936682492056476,0.6701407753953016,42.30168871467113,2,Lost / Dormant,0,0.0,0,0
16983,13,11,3710.22,14.900481927710842,10.072289156626505,228.0,151,6,12,433,42.8,1.8421727317183998,0.9873311138971135,128.4358842637399,3,Loyal Customers,0,0.0,1,0
16984,88,9,10754.8,9.492321270962046,4.70432480141218,592.2222222222222,669,0,15,553,68.75,1.0947993503901703,0.9608179997854482,240.43217578695436,3,Loyal Customers,0,0.0,1,0
16985,17,23,10923.16,44.95127572016461,12.76954732510288,134.91304347826087,130,3,12,711,32.0,1.8637005827629376,0.9911596813214756,236.63200856667822,3,Loyal Customers,0,0.0,0,0
16986,30,11,4888.75,28.096264367816094,14.591954022988507,230.8181818181818,65,3,15,643,64.1,0.7306153055984147,0.9753737894750523,66.27335844688206,0,At Risk,0,0.0,0,0
16987,3,11,2513.95,9.486603773584905,2.5584905660377357,61.63636363636363,154,6,15,734,73.0,1.1053633868788642,0.9887401860905348,57.08032452752767,3,Loyal Customers,0,0.0,1,0
16988,5,2,382.67,19.1335,7.9,79.0,20,3,9,374,374.0,0.41864376685161653,0.9067741642140718,11.426854124288617,0,At Risk,0,0.0,0,0
16989,7,6,1133.25,94.4375,102.75,205.5,7,1,9,143,28.2,2.205705635888731,0.9765118753379934,24.897360055668898,0,At Risk,0,0.0,1,0
16990,219,2,344.0,172.0,100.0,100.0,1,2,8,203,203.0,0.306402706164681,0.7218702363216121,11.571672212352007,0,At Risk,0,0.0,1,0
16992,11,13,5476.5,19.21578947368421,7.231578947368421,158.53846153846155,212,3,10,655,54.083333333333336,1.5533400646727344,0.9902371595132482,136.4891304479399,3,Loyal Customers,0,0.0,0,1
16993,464,2,1950.9499999999998,69.67678571428571,10.178571428571429,142.5,19,3,12,112,112.0,0.11869247329941761,0.36036742527255733,29.21167545101692,2,Lost / Dormant,1,1.0,1,0
16996,30,9,2123.61,28.3148,12.253333333333334,102.11111111111111,32,0,12,387,48.0,1.4219273842885263,0.9770586260018838,69.18538683791841,0,At Risk,0,0.0,0,0
16997,288,3,702.0,58.5,30.0,120.0,7,3,11,37,18.5,0.2081280865335763,0.2865199606137479,6.637919820607064,2,Lost / Dormant,1,1.0,0,0
16998,150,5,402.0,67.0,17.333333333333332,20.8,2,1,14,294,73.25,0.6442626322228088,0.8785973351867535,12.957608750454,0,At Risk,0,0.0,1,0
16999,23,2,484.82,21.07913043478261,12.782608695652174,147.0,21,0,15,50,50.0,1.0712334483636252,0.8747472077956666,53.18624363934598,0,At Risk,0,0.0,0,0
17000,396,2,406.3,13.543333333333333,10.166666666666666,152.5,26,2,14,11,11.0,0.08360275771284928,0.1917934334214397,3.7463988506501424,2,Lost / Dormant,1,1.0,1,0
17001,1,19,6640.8,24.148363636363637,13.752727272727272,199.05263157894737,108,4,12,623,34.166666666666664,2.259070812946882,0.994159691233357,158.38401476964773,3,Loyal Customers,0,0.0,1,0
17002,86,7,2571.55,30.613690476190477,15.05952380952381,180.71428571428572,64,3,11,555,92.16666666666667,0.7484887033972518,0.9583897455053242,69.60897972493005,0,At Risk,0,0.0,0,0
17003,402,4,830.16,7.4121428571428565,4.419642857142857,123.75,90,1,16,176,58.333333333333336,0.21532009679603928,0.4686227449431483,14.796751073656848,2,Lost / Dormant,1,0.8666666746139526,0,0
17004,46,4,2425.16,34.64514285714286,18.3,320.25,48,0,12,377,125.33333333333333,0.7246940948366415,0.9526123801600401,88.73212837671166,0,At Risk,0,0.0,0,0
17005,471,2,742.36,37.118,39.35,393.5,14,4,10,118,118.0,0.11765789210959543,0.3634614116085817,6.997196252074696,2,Lost / Dormant,1,1.0,0,0
17006,5,8,1636.32,12.587076923076923,4.407692307692308,71.625,103,4,13,639,90.85714285714286,1.0021214654138475,0.985459055336611,41.24237174180818,0,At Risk,0,0.0,0,0
17007,51,7,1120.1,16.71791044776119,10.701492537313433,102.42857142857143,63,3,13,386,64.16666666666667,1.0339008330575747,0.9641229562790022,36.628471421384624,0,At Risk,0,0.0,0,0
17011,30,3,671.7,23.989285714285717,28.285714285714285,264.0,27,2,13,621,310.0,0.3930299702670446,0.9460601925260881,13.587232260181793,0,At Risk,0,0.0,0,0
17014,8,3,586.33,7.923378378378379,3.310810810810811,81.66666666666667,63,0,14,58,28.5,1.6955317328380863,0.9438222091109609,68.49375865357513,0,At Risk,0,0.0,1,0
17015,29,3,1842.56,8.491059907834101,9.129032258064516,660.3333333333334,182,1,13,156,78.0,0.9996739780427462,0.9334523506610635,130.97333995720473,0,At Risk,0,0.0,1,0
17017,3,29,14110.61,33.27974056603774,24.97877358490566,365.2068965517241,120,3,14,733,25.821428571428573,2.3852495464625663,0.995001657836179,308.472856295406,3,Loyal Customers,0,0.0,1,0
17018,41,6,2287.7,61.82972972972973,12.324324324324325,76.0,26,1,11,694,138.4,0.676589427056072,0.9736286901848902,51.78104801122081,0,At Risk,0,0.0,0,0
17019,11,11,3996.9,5.621518987341772,3.7088607594936707,239.72727272727272,343,2,12,726,72.2,1.1040435724765643,0.987559620899734,91.30003037391535,3,Loyal Customers,0,0.0,0,0
17020,542,2,935.62,13.559710144927536,12.46376811594203,430.0,64,1,13,104,104.0,0.08476766211355986,0.2835699941956213,10.582944766469112,2,Lost / Dormant,1,1.0,1,0
17021,442,6,1182.22,24.629583333333333,20.666666666666668,165.33333333333334,35,3,20,146,28.8,0.05308664168051622,0.06326621581084808,1.8610184904604148,2,Lost / Dormant,1,1.0,0,0
17022,31,2,260.0,16.25,11.25,90.0,16,6,10,401,401.0,0.373236604618237,0.8958157555446843,6.113550440122197,0,At Risk,0,0.0,0,0
17023,417,3,800.18,16.33020408163265,10.816326530612244,176.66666666666666,48,1,10,280,139.5,0.23649747249652983,0.6036490997557484,15.600276109306954,2,Lost / Dormant,0,0.0,1,0
17024,45,3,95.85,31.95,23.0,23.0,2,1,9,112,55.5,1.0785790280070597,0.9115160165953812,8.110048762821492,0,At Risk,0,0.0,1,0
17025,61,5,1510.6399999999999,35.967619047619046,24.38095238095238,204.8,31,0,13,580,145.0,0.5161878952220473,0.9541671279016752,22.801630085163975,0,At Risk,0,0.0,1,0
